"ests_ageAtOnsetInt","ests_ageAtOnsetParent","ests_sigma_ageAtOnset","ests_alpha_0Orig","ests_alpha_tOrig","ests_sdYResOrig","ests_fitted_mean","stderrs_ageAtOnsetInt","stderrs_ageAtOnsetParent","stderrs_sigma_ageAtOnset","stderrs_alpha_0Orig","stderrs_alpha_tOrig","stderrs_sdYResOrig","stderrs_fitted_mean","ciLower_ageAtOnsetInt","ciLower_ageAtOnsetParent","ciLower_sigma_ageAtOnset","ciLower_alpha_0Orig","ciLower_alpha_tOrig","ciLower_sdYResOrig","ciLower_fitted_mean","ciUpper_ageAtOnsetInt","ciUpper_ageAtOnsetParent","ciUpper_sigma_ageAtOnset","ciUpper_alpha_0Orig","ciUpper_alpha_tOrig","ciUpper_sdYResOrig","ciUpper_fitted_mean"
4.0335803170013,0.745230147946,7.99075908613,102.731806439,1.287140071245,25.3211465509,95.0089660051,1.27117422606887,0.12458641378013,0.985757886113354,3.10333041604682,0.228045834795474,2.02457610909676,2.87263273592958,1.7066672625,0.50656372125,6.327131055,96.682299925,0.848495817,21.690165125,89.546052825,6.714341045,0.995682495,10.1333084,108.87529575,1.7417783375,29.632437475,100.7473275
4.3319807883449,0.680370920684,7.96206382429,96.8647194227,0.8596905990577,27.4476510238,91.7065758493,1.4280600093998,0.142948276262295,1.00453448400845,3.4866425367226,0.22693294669382,2.05969860423436,2.95410215624887,1.66740246,0.4047001205,6.2853603425,89.920878075,0.4194071805,23.7028724,85.909877975,7.2930273975,0.9637734985,10.223156375,103.66779475,1.3157805225,31.7946766,97.5294595
2.95265887725026,0.4229405966165,6.62384864982,94.786943122,1.042815433284,29.0886853792,88.5300505177,1.08186466368307,0.111402467678737,0.794428374784695,3.19813106411476,0.250147928173206,2.15987858214581,3.05981454143499,0.9490198555,0.21112322625,5.2900305525,88.4817346,0.550188628,25.168167075,82.476831275,5.1961094,0.65119736225,8.4128796925,100.9933585,1.5294417425,33.591159675,94.47496995
7.06421251293,0.398515625837102,9.74409013965,100.2621252249,1.015399495357,25.8639104264,94.1697282506,1.92735484892386,0.188918175031275,1.46823916921719,3.47959890392501,0.220911028076164,2.10856841740228,3.07952094293062,3.6889329075,0.04133087645,7.331105415,93.53940615,0.59544460275,22.0750649,88.2250421,11.2600184,0.78504647825,13.11039935,107.17718125,1.4521361175,30.34888305,100.29777775
2.1902501545949,0.815768727729,6.751223952,100.0019654384,1.176410374335,24.8000566189,92.9435031748,1.08946336548716,0.132368913898843,0.889830824129639,2.94107765924951,0.189957283628704,1.90887177008701,2.73354079106317,0.18170868875,0.5738491665,5.2562155675,94.241795925,0.81373340825,21.34886565,87.5845466,4.4578051425,1.0938965825,8.7514235075,105.75836125,1.5541762525,28.841832325,98.370157275
4.528909806019,0.6189832080602,8.0686339759,97.2219750934,0.6644198089542,29.0494130478,93.2354562457,1.24685141129118,0.136383726416921,0.954242823933878,3.2088573764156,0.223818629355286,2.12155740877289,3.04435323690507,2.216325185,0.36955917,6.47893633,90.92954735,0.23276550075,25.28193635,87.302417225,7.161475815,0.9062478365,10.190598175,103.48228025,1.11093654,33.505179475,99.1806958
2.51131945761961,0.523415941658,6.70208824267,97.1892752261,1.147129823015,26.550931189,90.3064963015,1.00403750529892,0.10149211154615,0.81122501259453,2.90905025357492,0.208570011259529,2.01334371752009,2.88568221783211,0.7143491015,0.33290446875,5.32399045,91.5186527,0.7425114185,22.903163275,84.622844875,4.6492756275,0.7322572775,8.5124555125,102.93304025,1.56381869,30.872876725,95.94862375
3.38892215530354,0.641187136926,8.00631267631,94.2213705848,0.89337240332023,26.9398312942,88.8611361606,1.5480446938988,0.156682327949663,1.19241620540936,3.58698307776998,0.250966171359569,2.10970690353117,3.00455237721368,0.66444903475,0.35426324925,6.0265042225,87.1518054,0.40820222175,23.077669975,83.079132375,6.74067083499999,0.97513675425,10.688529425,101.2792605,1.3985023125,31.397904125,94.767104525
2.16588393493609,0.540321330918,7.20269894367,91.5051270742,0.72980931610465,27.1130722538,87.126271172,1.19133764333654,0.102504940206285,0.951174426485298,3.19941966659182,0.231264921251534,1.99995463349443,2.87003986803984,0.037036467825,0.34863218025,5.6420086625,85.185461,0.276625426,23.4728131,81.45844675,4.6756443925,0.75192009775,9.3262533225,97.688246575,1.1843317175,31.307770225,92.662419775
2.56448598070605,0.577823117471,7.41509858972,100.0275776323,1.050784191505,23.2713047536,93.7228724854,1.17614752202146,0.110415199629727,0.904337149759976,2.67597804168317,0.193488677002493,1.78808349135429,2.57716384076171,0.43108199275,0.36831972175,5.8669914725,94.821681875,0.67436016875,20.019813525,88.7166539,5.025413095,0.8016306325,9.434539835,105.26630525,1.4375972675,27.05221135,98.72802035
