"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7"
14.8113005824625,0.707346101938,7.64124476733,109.6376956949,1.749803884111,27.2319580006,99.1388724073,5.93882080134697,0.136879398411155,0.956057974447409,3.18052756145023,0.221532656051576,2.14009902972024,3.23863880145093,2.93555024,0.4514179465,6.0260252675,103.44295325,1.3305273825,23.357002775,92.766735025,26.18655595,0.98707369275,9.7602095975,115.93614275,2.1881277175,31.628964375,105.58215275
31.276490058,0.354373009523198,6.96282985896,107.0135663246,1.461652481464,25.8852022714,98.2436514454,5.32474003482287,0.116340790185238,0.819827244280939,3.0611570759595,0.24037390045178,2.00454632506671,2.90152148164373,21.245810125,0.12043322725,5.585176845,101.22782225,0.9896154025,22.2788413,92.68581935,42.311178425,0.57992128925,8.82111167,113.05770425,1.9389294,30.152870325,103.93735375
18.6163431630348,0.67253530316,9.22147341984,108.7435778912,1.287204546573,26.0542731948,101.0203505617,6.12185934271708,0.146233128392748,1.1247743281752,3.10883473764535,0.216479858215377,2.13044019537369,3.02311300748344,6.3904707375,0.3994452855,7.3166463175,102.60792875,0.86570811675,22.175582125,95.11180885,30.615995725,0.9714636725,11.710866875,114.73654475,1.72358058,30.5879429,106.90084575
27.0224939493619,0.44505098069523,8.34418962344,105.4581972432,1.190018382909,25.9647220455,98.3180869589,6.34567918570671,0.144518917117799,1.04324205311335,3.08051883307645,0.231439110702374,2.03026939329874,2.90402605610489,14.23588355,0.166914157,6.584210585,99.5060389,0.74220769175,22.288751875,92.639336525,39.588815925,0.73903003425,10.66680685,111.5968995,1.656234915,30.248985975,104.11381725
23.46595658486,0.5280767344338,7.82886777284,102.9080005598,1.202883100353,25.6705562851,95.6907019913,5.63004252826687,0.129484275355985,0.922738829042996,3.08479862367741,0.235553026450131,2.01723896090661,2.86231369196847,12.3100027,0.28399033425,6.2792603125,96.777114375,0.7428079275,22.07531085,90.1199762,34.253632425,0.7885601625,9.8532321375,108.935303,1.675185745,29.9741511,101.34902975
27.85133655765,0.44940974412492,8.30614146921,105.8539040736,1.466831176472,24.4065273715,97.0529169842,6.17534156150084,0.133366605647207,1.11767976426213,3.29173344494488,0.224133024996272,2.02381062634171,3.01244811718813,15.6930883,0.191177999,6.4595416225,99.319475025,1.03070351,20.711330175,91.265357825,40.347271725,0.71722075025,10.792729375,112.39383975,1.9114401375,28.67035215,103.05054475
19.34057381226,0.559765147441,7.204228676,102.1721213774,1.689667516587,23.2719172316,92.0341162956,4.60596062214462,0.100004560317492,0.966251524837948,2.92757637622848,0.211609644696139,1.95210173216588,2.89897062276297,10.48337525,0.36045510575,5.5887198575,96.470462775,1.282473805,19.75140055,86.478539925,28.571509725,0.756876456,9.3658974375,107.94671325,2.11255529,27.403287,97.777248225
21.46277088653,0.5183846540379,7.23290300748,101.9646515053,1.572141075295,29.3807499489,92.5318050828,5.08784371095261,0.115417765275351,0.847348368130002,3.30979659634174,0.252288525146801,2.25949972074341,3.26732687264862,11.2028189,0.29856883725,5.78809743,95.341159925,1.079354405,25.3438624,86.093408075,31.2879866,0.75607001975,9.10508219,108.38449575,2.06805386,34.17008445,98.982319
18.2500682962611,0.6325234972375,7.89756884525,100.9895754582,1.453903151017,30.7476668404,92.266156617,6.41956915737456,0.150713059063011,0.945759584669138,3.57354812762993,0.271586272160831,2.36110396409579,3.42587332229412,5.33227296,0.3483147705,6.3094409075,94.053072075,0.933051694,26.390597225,85.539564775,30.608859525,0.94115363925,9.998160055,107.95861375,2.0011308025,35.735244725,98.9978193
17.94259818175,0.557036660916,6.50066968657,102.9335081242,1.999682428538,31.0010661341,90.935413541,4.14485210303847,0.0876691244847075,0.678990357854246,3.43974078706465,0.288342494494278,2.39570108339781,3.51918780040571,10.097712925,0.38401846725,5.3234012175,96.1493442,1.4328734625,26.689232575,83.939149675,26.163757975,0.727516985,7.9406170325,109.6474275,2.5642120075,36.0759265,97.852143775
22.13683866699,0.50885840974,6.91764085418,103.3863634614,2.07837294171,25.4227556344,90.9161258107,4.61873124820912,0.10124402824616,0.803742575657626,3.06932334287187,0.231824024941056,2.10190989450941,3.03315408089695,13.188671325,0.3119153855,5.538413125,97.425156675,1.6254799275,21.595557275,84.858713125,31.3981194,0.710512061,8.678734705,109.3449395,2.5470628575,29.8659638,96.9510545
14.9817109727843,0.658700841262,6.92691941492,103.4400999709,1.99273439119,25.0309659652,91.4836936429,4.85828016525167,0.109026945648586,0.816344125531697,2.9211529672864,0.222764598502717,2.03332538824269,2.98810605041699,5.24989795,0.44857148675,5.5622790175,97.641893775,1.56587426,21.321886725,85.751463975,24.333092375,0.8838539095,8.79183771,109.118719,2.4451835775,29.329725125,97.267848125
25.13310222084,0.4281646941527,6.60234298614,106.7621655161,2.17813610795,24.5115006656,93.6933488618,4.41316124284373,0.0936707449197429,0.735849912558484,2.96072923405047,0.23634847102955,2.05079242117636,2.96425559392605,16.390930725,0.243621287,5.34284112,101.01460175,1.7145426225,20.812011425,87.89174615,33.969493425,0.617035549,8.2249026025,112.615959,2.64351952,28.87925455,99.592351675
20.52816520137,0.53836885777,5.96543753835,105.3325539232,1.794294671646,31.6160811182,94.5667859061,3.87925969818487,0.0890724043945638,0.774894132626362,3.81435101684012,0.311234096085289,2.40093817448562,3.51739469739727,12.9554102,0.36634810525,4.675437105,97.8517074,1.190505635,27.34371155,87.649276625,28.130773375,0.7212599515,7.6724035275,112.80469225,2.41239097,36.752625,101.457674
27.7331808623,0.39176509850233,6.95585336629,98.4766351363,1.554166177999,27.1068991764,89.1516380711,4.91676935328109,0.107049848897104,0.812523677158022,3.29602061627177,0.269571277193424,2.19446188028525,3.05541147236263,18.20272785,0.1804634235,5.577470295,91.957845975,1.01365797,23.051931625,82.9762463,37.67163285,0.602710133,8.75134656,104.97405,2.07919339,31.706879825,95.140353725
28.19607632698,0.3785592199664,7.32639214977,103.0920884027,1.632530794794,26.6754778844,93.2969035988,4.73117031640158,0.100489548161898,0.882058597620669,3.21466519451953,0.268679973231033,2.12760758477423,3.04175631988241,19.222937475,0.18018020875,5.8341169075,96.87619625,1.104027385,22.817711425,87.356563975,37.873663825,0.57132738775,9.2716486475,109.41955775,2.160963425,31.18469695,99.2336219
33.1877825602,0.295458287059517,7.93542291445,104.3865925585,1.753743461759,28.9904337036,93.8641317803,6.23994882411069,0.134611995263439,1.08337914993045,4.01175974643355,0.266239610337551,2.35216460100243,3.58153998361634,20.85375925,0.033412037925,6.1047840525,96.5296322,1.237106205,24.6989683,86.9176546,45.75271185,0.5717750165,10.340258775,112.2655555,2.2850100375,34.0138503,101.075246
13.5112194019254,0.707512712108,7.05979304564,100.8703360686,1.73792785404,26.6272915446,90.442768908,4.7205056475461,0.112227800173937,0.865953496508631,3.16843414357946,0.249804806097947,2.0600387361429,3.17656499271051,4.1596382775,0.49492049175,5.6045256475,94.583394875,1.26320288,22.966642725,84.28690785,22.8400899,0.9384985895,8.96447946,107.05120375,2.2411076375,31.099901975,96.644074275
18.05471941004,0.567818917308,6.93669155026,105.590771113,2.01840249115,24.995531144,93.480356165,4.27021645286473,0.0955541148612233,0.80554800458991,2.929956114937,0.224599118298477,2.01225051403109,3.18726557146362,9.645357405,0.385549153,5.58076477,99.9070269,1.582703255,21.382188025,87.1767613,26.4399331,0.7625019255,8.68346404,111.3618455,2.470859885,29.217304875,99.715508025
14.7929660087219,0.670426948226,6.58756861821,101.196229111,1.803298294979,29.9201982335,90.376439326,4.68704380445234,0.11038217753828,0.782796009421952,3.42289119469785,0.24933327327192,2.3635930355795,3.36538236012362,5.535059395,0.45432150375,5.2787027825,94.5479298,1.3216774575,25.6106619,83.8603095,24.026339725,0.8898188165,8.336420025,108.01701,2.3024565025,34.858557025,96.968005675
22.149803018073,0.5255368662356,7.26077535102,104.4797814918,1.600241977877,23.606880842,94.8783296262,5.30948644532114,0.121557716014128,0.852584452592163,2.65803485374524,0.237719267662707,1.8784575901454,2.88194113720975,11.451901575,0.2912706315,5.814731565,99.30904875,1.140382755,20.2438185,89.337775875,32.64623255,0.7716457145,9.175220255,109.72896325,2.073916925,27.52758305,100.5048135
21.9554470521988,0.554823537928,8.29450643444,107.5454964916,1.88046103683,24.1357173734,96.2627302734,5.69388386910141,0.126623525797883,1.16017388217522,3.2199700239359,0.220643848807604,2.15544012088573,3.25523055458132,10.78100345,0.31358188175,6.3771111825,101.21576025,1.45523937,20.2251409,89.75258095,33.12956135,0.81139572925,10.9175311,113.8081855,2.32711391,28.539848575,102.68699375
