"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","ests.8","ests.9","ests.10","ests.11","ests.12","ests.13","ests.14","ests.15","ests.16","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","stderrs.8","stderrs.9","stderrs.10","stderrs.11","stderrs.12","stderrs.13","stderrs.14","stderrs.15","stderrs.16","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciLower.8","ciLower.9","ciLower.10","ciLower.11","ciLower.12","ciLower.13","ciLower.14","ciLower.15","ciLower.16","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7","ciUpper.8","ciUpper.9","ciUpper.10","ciUpper.11","ciUpper.12","ciUpper.13","ciUpper.14","ciUpper.15","ciUpper.16"
46.652891951,5.5854393026,7.2946538059,0.08295989803843,16.0858229024,14.1710420047,1.3194495065587,-0.018056637116815,0.032595602256365,0.10379949425946,-0.48488879691458,1.2892051587,0.042132001615,0.90721260024,0.479618559,0.4929609418,1.07780956104092,0.218296537292978,0.828519955592188,0.114585374109019,3.75685256635464,3.54727736958053,2.66028032932401,0.018307835611907,0.0675610428562605,0.209281030629322,0.341464183514832,0.0789783619590676,0.00860677862845403,0.0562868241536442,0.0823593718253056,0.0147898404998685,44.48713045,5.1794150525,5.91845159,-0.15447025325,8.9118840875,7.2455980075,-3.6529701525,-0.054476919175,-0.096765924975,-0.2873747335,-1.13463567,1.15292378,0.02824995825,0.779478477,0.34236220125,0.465332082,48.63174165,6.0601687525,9.2268750425,0.2899744365,23.873891125,21.191846525,6.4857304825,0.0161776333,0.160234418,0.51022455475,0.13796248525,1.4569559,0.0616352327,0.98972591775,0.6577457725,0.52183281175
46.10935321,5.5923948336,5.6597819879,0.2713443437073,9.836357869741,4.733956207886,0.6188983644883,0.005719876598852,0.00601561280483,0.04868798460052,0.13977173047882,1.4489196048,0.060253859218,0.93147033269,0.43543593924,0.49642308432,0.87663572294799,0.210094731603986,0.678596919513696,0.120456445855173,4.56996920622119,4.07112823031837,3.33366810789507,0.0246632442591485,0.0856801608674894,0.262255631832568,0.4305508432519,0.098000672630801,0.0118992087079469,0.0399833747211534,0.0850675284357291,0.0150752272039588,44.5108296,5.20519326,4.4707261775,0.0346236963,0.96630095825,-3.50393557,-6.2649395925,-0.041537684125,-0.15718030475,-0.49285520925,-0.700168571,1.2682892875,0.037556910725,0.84486136125,0.27971807175,0.46718200125,47.940315925,5.993982065,7.0600408025,0.50824551125,18.8069211,12.41112205,7.176958185,0.05403769405,0.1840113175,0.56460260675,0.981904133,1.657488335,0.083571316675,0.99238224275,0.60531428325,0.52668063325
44.584628282,5.4915188039,6.1071535122,0.4395264093971,24.2049665398,14.1025650113,-0.0087003642002,-0.008315279953523,0.068599755354346,-0.00068444721736,-0.240333680498,1.5373353874,0.066881902319,0.88207032279,0.371292481992,0.50350816838,0.899003206582711,0.199628247541849,0.690523100437013,0.118464350314351,5.01197435353629,4.27693925024796,3.25202634540011,0.0259025026922653,0.0866279691509174,0.255832972672922,0.436185557204559,0.0930796084091375,0.0105162123887708,0.0439770962692892,0.110858628831668,0.0143466446337058,42.756144675,5.0971476525,4.8678143025,0.2181365525,14.518016375,5.543588175,-6.2159451175,-0.06040921975,-0.093339121625,-0.4890008765,-1.0998438575,1.379410985,0.046189172625,0.78796686775,0.1500886945,0.47774394325,46.3665463,5.89035289,7.5961721775,0.664519519,34.127318775,22.700611525,6.051502025,0.043599231775,0.23602088125,0.47606432775,0.60145602025,1.73630008,0.0865664606,0.9558953195,0.58752753525,0.531258573
45.760999359,6.0534749509,7.5428688968,0.290415304775,15.1402030285,7.57742794186,-1.0520119787766,-0.0070410668722158,0.065512730604527,-0.08276050786982,-0.19921698635106,1.2936979756,0.039255447332,0.88886641897,0.39540196974,0.50016945323,1.08226682324764,0.220252915426865,0.783329852045405,0.109575894475058,3.67763436732082,3.36085813258699,3.02525901746502,0.0228356222437929,0.0802818129052201,0.237993461826247,0.404950646608085,0.0859851659714456,0.00884374606540116,0.0756562017971151,0.100342926671176,0.0147681534568666,43.626412075,5.6177879425,6.2022006325,0.07419620705,7.703554915,0.38521142775,-6.8043818725,-0.05109084235,-0.0807233714,-0.53529248075,-0.96846816725,1.140159475,0.023664899825,0.697773254,0.200983843,0.47149880825,47.967352425,6.4862088825,9.16519443,0.501162732,22.329328825,13.914727575,4.5918748675,0.03624103135,0.220896764,0.3612372285,0.579638437999999,1.4775298675,0.0571842511,0.9918067025,0.59573442075,0.528899088
45.563701346,5.3909843948,6.255919729,0.2025761656933,10.01426530353,5.322565021827,2.2199974486649,0.0150086793273953,-0.0349346794042177,0.17464450991941,0.2513819356493,1.2616745061,0.044823050501,0.95665770481,0.346005145434,0.52003424628,0.949322387427644,0.200001373772189,0.707420695421501,0.0973207572240831,3.80017149339206,3.2388943998459,2.50854083125774,0.0171400657017651,0.0647598543763068,0.197343868199207,0.31166267635662,0.070721938279693,0.00785412000013571,0.0364008157601974,0.0933841107971101,0.0150231176267653,43.790216975,5.0246057525,4.9848842975,0.02115218655,2.59679339,-0.93497512275,-2.7469082025,-0.017485979875,-0.16364132275,-0.2160959445,-0.33504179675,1.13012623,0.0304122426,0.8656954175,0.17183994575,0.493596848,47.4046764,5.77605213,7.73697405,0.39767271125,17.552673575,11.735951,7.3956439825,0.0481761959,0.09305031935,0.581806356,0.876778797,1.4056361825,0.060916864075,0.99882267075,0.540786392,0.552151314
45.76659713,5.7148525124,6.3733026572,0.380497438114,16.7985080255,13.7914800207,4.1085626133805,0.0055442917713111,-0.04555006295775,0.32321564373647,0.21604164466697,1.2349912611,0.051334598332,0.88024190771,0.4511954539,0.4882641147,0.928300700871558,0.228443138998944,0.701152581890815,0.112216162003872,4.08013423053954,3.55245124871852,3.13105639895663,0.0259419333079723,0.0857495614587733,0.24631641378524,0.451808513142735,0.081266444734146,0.0105175444831204,0.059669580992539,0.0881971976646312,0.0159155751082047,43.904526125,5.291893035,5.157635125,0.17592597675,8.35206586,6.892321925,-2.0344014475,-0.046517507025,-0.20833621325,-0.16004389475,-0.69222716725,1.082748905,0.030837898575,0.75080434625,0.29257836425,0.45848336075,47.597104475,6.1848574025,7.8862036125,0.59727153375,24.3582442,20.7342306,10.266176175,0.054890725575,0.12368790375,0.80762760325,1.1066541075,1.4009372775,0.072597810775,0.9720505135,0.6298170845,0.5179062095
46.307980042,5.5702285376,6.8776565287,0.217657748116408,17.2193985109,11.6139695189,6.635096158309,0.034848305972181,-0.12522746114919,0.5219749767261,0.5292568852391,1.3963930896,0.04794995817,0.89706259753,0.49729120056,0.50284881538,1.01883751644577,0.204899016944856,0.75300152854668,0.116869881308793,4.38676883156829,3.53771351217307,2.79269015631154,0.0206153020929847,0.0734848598102322,0.219697551087683,0.373412797255667,0.0817289489195638,0.00995304476448654,0.0565001588380865,0.0986003886912273,0.0148167995114549,44.2286593,5.17778391,5.6093870125,-9.58047271999992e-05,8.55742406,4.8527270975,1.2679994775,-0.0072816453625,-0.27455514825,0.099751981525,-0.22489068775,1.2465506725,0.029179661625,0.765022531,0.30627880175,0.4755233,48.3328743,5.97585728,8.560213095,0.44835062725,26.039053775,18.614343025,12.135249225,0.07525179675,0.0179497493499999,0.95466535225,1.249834975,1.5619648775,0.067063966775,0.992134674,0.71689750425,0.532366453
47.692019944,5.5528834099,7.5608023715,0.3779952986,17.5416431204,8.827838675098,0.5180971972133,0.004186261282631,0.02861833696335,0.04075807891395,0.041062478051185,1.3519248606,0.047654592911,0.98095107044,0.40664440439,0.5092759188,1.19727361412648,0.205066535289814,0.841577061011167,0.1207657546139,4.41634908869782,3.66539269865516,2.52093502086792,0.0135140590187141,0.0614553329635879,0.198318904251796,0.268661577932703,0.0837120438458867,0.00668112195594764,0.0178851929405819,0.0741319000815051,0.0151496173241236,45.414798325,5.1563547975,6.1130029325,0.14278681075,8.16533053,1.756346165,-4.6484925,-0.022415886575,-0.09652243455,-0.3656912805,-0.479325562,1.1981011425,0.03505401005,0.937344996,0.2737726005,0.482026239,50.019895375,5.9690570825,9.3715482425,0.6314492335,25.964946425,16.026781675,5.557836485,0.031662298975,0.1492232925,0.437228271,0.609770169,1.521073155,0.061090314225,0.9994284245,0.56162624525,0.54030174
44.968437719,5.9056840946,6.7186744469,0.219153657724875,19.4742521744,14.1186849642,-1.3563026862156,-0.029231388863969,0.10554617757779,-0.106698689319493,-0.6789705393718,1.3525303473,0.049432460206,0.95257607313,0.57228884526,0.51667512613,0.98816351376047,0.214766278784506,0.718948046827976,0.119782002317644,3.86486807465723,3.43712940203724,2.93047986287954,0.0204512441048807,0.0769340492147044,0.230537300863344,0.376299407798458,0.079441857548387,0.00914169858936455,0.0355571642202847,0.103854440966952,0.0150413051217283,43.0586769,5.525611685,5.41022715,-0.00361270381,12.030218075,7.4275909675,-7.511850025,-0.072182314875,-0.0403423527,-0.590948143,-1.437373565,1.19446496,0.034878845625,0.8625666725,0.3919387855,0.487620232,46.9796115,6.3481624675,8.1946133525,0.450531448,27.0527456,20.492683525,4.283342215,0.00746567351249999,0.2655854305,0.33696534025,0.0447503053999997,1.5145579725,0.06897163295,0.99760540575,0.783067313,0.5465427495
47.191616721,5.9662695488,6.4742414233,0.3092529860553,18.4879309521,12.65857055744,5.408804302882,0.0241348431467442,-0.086614373678862,0.4255040819266,0.40182921397777,1.14715916227,0.036654980246,0.81845976937,0.44624965102,0.51599895378,0.934843549429758,0.223494238961459,0.676930174066594,0.10378601715815,4.05135705618965,3.75018612517223,3.0334371212385,0.0205505594651886,0.0760441712832945,0.238636823141334,0.365905248226843,0.0720522465897674,0.0105239026996507,0.0903425617389253,0.0936889064001583,0.0145891629978161,45.386587325,5.549414975,5.2910928,0.10659601475,10.794051,5.0938533725,-0.88364448925,-0.016280609525,-0.22616442375,-0.06951524215,-0.3060238785,1.01685017,0.019084158825,0.60526613725,0.279323052,0.4893013555,49.084400875,6.42464127,7.8516464425,0.511730615,26.40020465,19.668487475,10.96199315,0.062390131225,0.066161430675,0.8623667235,1.0799982625,1.29487598,0.0588019916,0.97296050625,0.6421164655,0.54503448575
