"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","ests.8","ests.9","ests.10","ests.11","ests.12","ests.13","ests.14","ests.15","ests.16","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","stderrs.8","stderrs.9","stderrs.10","stderrs.11","stderrs.12","stderrs.13","stderrs.14","stderrs.15","stderrs.16","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciLower.8","ciLower.9","ciLower.10","ciLower.11","ciLower.12","ciLower.13","ciLower.14","ciLower.15","ciLower.16","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7","ciUpper.8","ciUpper.9","ciUpper.10","ciUpper.11","ciUpper.12","ciUpper.13","ciUpper.14","ciUpper.15","ciUpper.16"
46.906621751,5.5994565295,7.337737197,-0.260729981942576,59.449383215,12.7454001658,2.325980712549,0.097464037727,-0.001852262087534,0.18298208481726,-0.27375674431384,1.2851052155,0.043252009954,0.9031709519,0.49726562912,0.49315148706,1.0567374770931,0.20358581273699,0.763673781335524,0.12166510557024,4.12645801102658,3.66526361492932,2.68656301447557,0.0189527137860964,0.0686158372056581,0.211348657802769,0.346051723087009,0.0868703353750129,0.00928345590019164,0.0681616763131215,0.103200637524194,0.0148232616141616,44.960704925,5.2204693725,6.0704915475,-0.5184472105,52.060903225,5.9052047125,-2.9020033575,0.06059971505,-0.14413966275,-0.22829708975,-0.96606454075,1.1252692,0.024966718125,0.7509666115,0.31264697275,0.46557252075,49.1484998,5.996415025,9.0345476575,-0.0258700517,68.22746565,20.289393025,8.0537167125,0.1349135775,0.13172001725,0.6335761425,0.3874466755,1.46005227,0.06149358715,0.9954895935,0.7068744725,0.52367216225
46.129550787,5.5569121602,5.6548127007,-0.06679861735022,49.987415455,5.679385443968,-1.348941999699,0.081259059541,0.064435569757092,-0.1061196329924,-0.21301435521642,1.4919952147,0.060838008984,0.96232674249,0.42703436664,0.49544807143,0.841676195492541,0.200541548478129,0.7005179373771,0.120229434168757,4.69335625941638,3.94323350140577,3.03697348814494,0.0214889031172204,0.0770585906730742,0.238915025202595,0.378696857082309,0.0888802588553945,0.00867778393738109,0.0318425211466179,0.0923980811276534,0.0150087193892739,44.55078505,5.18275978,4.48587919,-0.28991755475,40.3686198,-2.2835821475,-7.3956008225,0.03799351495,-0.0904693813,-0.581802953,-0.96572616225,1.32368992,0.043774025125,0.88221776225,0.26340855575,0.46776403575,47.754381075,5.957864965,7.17872653,0.186133879,59.11775845,13.117025375,4.5993648225,0.12320089825,0.210841832,0.36182645575,0.5354681885,1.6803413325,0.078587179675,0.998916749,0.61936721275,0.52568090275
44.644039083,5.5142862879,6.0367822103,0.099062543172075,68.466411354,12.69593488068,2.0251714454759,0.116656171115,0.006137625246176,0.15931778408905,0.1177463542356,1.5494966763,0.071796311062,0.91258070214,0.3959144498374,0.50420586617,0.931086476365754,0.202183563001425,0.639087724482579,0.117437953427732,4.60503521422104,4.00137304942146,3.30753292709225,0.0277341140548071,0.0912920539156941,0.260199608379307,0.472077672454285,0.0939810216540434,0.0115292569660592,0.0550776581108404,0.134175230066589,0.0141059175259035,42.753115275,5.1457181525,4.9937491625,-0.139268529,60.211147875,5.2814248325,-4.401128815,0.058890478175,-0.163800788,-0.34623146825,-0.88809543575,1.37791066,0.05050032585,0.789423725,0.09154916875,0.47680306,46.373956825,5.9166843925,7.3143652075,0.31845848425,77.571922375,20.7431098,8.267305675,0.165410013,0.19306320625,0.65037891975,0.961532262,1.7445641225,0.095499615075,0.994746583,0.65759369375,0.5318656065
45.632944836,6.047643595,7.5340106085,-0.01761654415223,56.483876538,8.244316832421,-3.3839778564388,0.06994345866,0.13254437408084,-0.26621343858311,-0.5446008866188,1.2814660197,0.044572851884,0.9584286989,0.44113108549,0.49667141409,1.02700751432524,0.224837003009997,0.783909659469178,0.118832122454314,3.97236226155651,3.40873545514134,2.57135985385755,0.0176682341393131,0.0659748020020581,0.202285764766311,0.328196398924642,0.0831066202619317,0.00832422628188183,0.0381895523459199,0.103119026740964,0.0148839358830775,43.743627125,5.619806935,6.09556958,-0.24871884,48.521979425,1.6440802275,-8.5293080075,0.03388931955,0.0014634810475,-0.67099033175,-1.2294207725,1.132064035,0.029944154975,0.86169511125,0.253598866,0.4678460855,47.7433434,6.502531335,9.185108235,0.203592017,63.93686475,15.1311605,1.7076489025,0.1024710545,0.26204103725,0.13433866375,0.09774963185,1.4548766825,0.061836563775,0.998802638,0.66199411425,0.5273713275
45.458844599,5.4102329379,6.1444379126,-0.09596780743942,51.674981604,5.5130919835298,2.4672774070125,0.113594221981,-0.040776297130849,0.19409772457836,0.29358649547999,1.18166911132,0.049108859132,0.81323026257,0.45187114617,0.52118724236,0.894144041400167,0.205561416312525,0.630550969170989,0.103574890471035,4.02877541840865,3.47598712514412,2.83645709458508,0.0251162981820584,0.0768598497412802,0.223140643105235,0.410942313913747,0.0759331906913995,0.0119673258592902,0.0924080940720999,0.113569960671958,0.0143837780567404,43.6354661,5.0517624375,5.033034445,-0.28761364,43.71890605,-0.943182818,-3.24946308,0.063391282975,-0.19207030475,-0.25563132225,-0.5305413435,1.037399715,0.024971844725,0.609698832,0.2213591235,0.492892224,47.198476675,5.860123365,7.439289365,0.11741525275,59.473891575,12.32868595,8.061414625,0.16222832675,0.111220184,0.6341817265,1.076165785,1.328003415,0.07228787895,0.9685868215,0.6710314905,0.54993339925
45.788545959,5.6568295739,6.527203853,0.03518736940886,60.073486039,12.87085776843,3.0823878726282,0.103821965721,-0.021938221597805,0.24248771980737,0.120866548238561,1.2296825278,0.04684925743,0.86701420299,0.2851282744503,0.48976486331,1.03566625826819,0.221931094034991,0.700637892909476,0.0924941632394292,3.80940652129778,3.65663379701345,2.85463760734872,0.0221433011887275,0.0745966537770119,0.224570882642778,0.37705233660283,0.0816490493618897,0.0104429667108194,0.0780831482364082,0.133184030004792,0.0152640943065252,43.7058416,5.246474565,5.383271295,-0.1507260155,52.4664094,6.065808335,-2.5838375975,0.060163178025,-0.167841134,-0.20326737125,-0.620200556,1.091341765,0.028299376925,0.68809105475,0.017150290675,0.4622335395,47.9338557,6.114839365,7.9973337875,0.21222911175,67.5512985,20.10430915,8.74506804,0.146451052,0.1269649315,0.68796390275,0.86591459575,1.40235142,0.069625305875,0.98766261125,0.56714341125,0.52109963175
46.12363321,5.5717733718,6.828837208,-0.160992308719869,59.276192615,12.8953117856,5.306895839893,0.117935342158,-0.08267872296109,0.4174870668234,0.2159077962947,1.4481831976,0.054569280017,0.91691630112,0.468640908557,0.50146584254,1.01801957392495,0.199862162411355,0.665042902594869,0.131390675267961,4.8056967324463,3.7452792740922,2.78865561313982,0.021264191286736,0.0740473306581323,0.219380158833472,0.381507233713839,0.089591221785778,0.0102011002361296,0.0533285091942771,0.116163976874845,0.0152096905025218,44.120313375,5.191215665,5.5866477225,-0.42944842325,50.234714925,5.5539978525,-0.2614988405,0.075711552725,-0.222730992,-0.02057179675,-0.53192638075,1.28564261,0.0345687879,0.803148882,0.24520242775,0.47327070675,48.13920565,5.99194551,8.1279943225,0.11421584325,68.6486141,20.14620125,10.595773375,0.1577011565,0.0609507921499999,0.833556669,0.94340778025,1.6496184325,0.07396796395,0.99560560825,0.711198909,0.5318333855
47.632102279,5.4893603527,7.528880989,0.044765321015093,60.139721572,9.28106609295,-0.5615339320062,0.094157807696,0.0603523528917306,-0.04417519422371,-0.13858412914766,1.3648380167,0.04784839666,0.95250064475,0.46664700336,0.51181356804,1.08972201807772,0.196986252832991,0.786895306042566,0.120727700310269,4.42709032445589,3.73317232103182,2.62621445139832,0.0171972090863082,0.0670296885241177,0.206601109349609,0.33165203909731,0.0919363072592845,0.00800801032837759,0.0367303881335556,0.103308416994409,0.0155015282609049,45.49102625,5.127424365,6.0764256925,-0.16890320975,51.8680455,2.3534619025,-5.3041824675,0.060734365525,-0.07364440885,-0.4172736105,-0.756797338,1.19833666,0.033119853125,0.8641721165,0.25804260875,0.48400333525,49.829180775,5.8764070675,9.11930894,0.287386205,68.9733977,16.381872475,4.8192514625,0.1287133085,0.18270676825,0.37912467425,0.502276051,1.5529415075,0.06565787015,0.998890843,0.66630136375,0.544647745
45.009202024,5.9284837922,6.613545463,-0.157027100113772,63.00786109,14.04196552,-2.53097313838055,0.0646885037947,0.137311419921457,-0.199108590546804,-0.87469386555116,1.3609709277,0.045761723165,0.92447588211,0.62113663234,0.5187629768,0.855709676222052,0.206070032684656,0.730078850583917,0.127871173357437,3.83640463832496,3.24731091041613,2.87620591731037,0.0218858170722104,0.0759327951484956,0.226267635000514,0.397318710245757,0.0901877753284771,0.00868776412252264,0.0581455616325887,0.122640795236246,0.0149992993214648,43.3200603,5.5237686925,5.34510655,-0.40257130175,55.435921625,8.4374957075,-7.8342376075,0.02175612185,-0.00392123183,-0.61630998275,-1.6735893975,1.1890252175,0.0303582612,0.78053478925,0.397466921,0.49039497725,46.72666215,6.336274035,8.12732155,0.08262078265,70.13114805,20.83680135,2.8938329375,0.105287721,0.28104593875,0.22765433675,-0.1115064095,1.549895465,0.06481176035,0.9965447445,0.87772931325,0.55029980625
47.13958962,5.9147359314,6.4694734273,-0.0442872793326,60.621208546,11.75161145767,4.2557667511006,0.118754885049,-0.05946553359125,0.33479601471456,0.27179691145016,1.17557833874,0.048625727583,0.91850673877,0.45420625128,0.51463386812,0.995968117046185,0.206303908366157,0.742211396849082,0.115816373123401,4.28027232030304,3.85333806883409,2.92847770534065,0.020575363372918,0.0748118162117765,0.230379793479398,0.37014240300266,0.0880691217280736,0.0110043107492396,0.0634493057697236,0.0991605940505574,0.0140875053461492,45.3161951,5.51557265,5.11092002,-0.29938280425,52.524303,4.2903047825,-1.5568509075,0.077323127525,-0.200538315,-0.12247557675,-0.43607300725,1.01841489,0.026371867575,0.76908616375,0.27752722225,0.4881794735,49.06336155,6.349061215,8.0165009275,0.16847760325,69.6386276,19.71855245,9.83578529,0.15748200675,0.084326778225,0.77376931775,0.957762366,1.3607092525,0.0688223129,0.99654028,0.66519110975,0.54350958125
46.895362847,5.5642195763,5.8964606101,0.00670370053466,64.415776455,16.0642145355,3.088574491448,0.099328533263,-0.006627784096734,0.24297441378255,-0.069191791853,1.21379714183,0.04709182109,0.89430779763,0.72451736829,0.49931322293,0.884397834040153,0.212964938835323,0.632446040037614,0.150950325811268,4.61275654675361,3.84701291950785,2.85864285565552,0.0195073498146492,0.0714668748904029,0.22488597052238,0.348740733726389,0.089584698553006,0.0105544105620615,0.0618881773438226,0.111755552902175,0.0145736680401381,45.1123831,5.1516263825,4.7975152125,-0.26313778025,55.359840525,8.2906752825,-2.8326637825,0.0587179407,-0.149664616,-0.22284222975,-0.78928045125,1.05134595,0.028098042325,0.7580395285,0.52882484625,0.471536618,48.65832745,5.976062275,7.2476614675,0.33750467325,73.249475925,22.759813675,8.7804859825,0.137809512,0.13768266475,0.69075019425,0.62492849975,1.4075437775,0.069115742675,0.989981492,0.96871234625,0.52776276625
44.636530296,5.6598814084,7.3654254916,-0.1620233334013,52.385110001,12.22292561751,-1.1588170351162,0.05809571533055,0.09095364860484,-0.09116273223979,-0.66529015704362,1.323772201,0.044922462162,0.85883391126,0.52776190415,0.50145846739,1.29136722812572,0.201067654541462,0.809671147533281,0.119143590792411,4.04187865479043,3.61671320304545,3.38600108017681,0.030192938366998,0.0933691006468319,0.266372602941138,0.504467863712089,0.0890364713494269,0.0105034465588318,0.102674948106026,0.115042232783876,0.0159700535667311,42.05151205,5.28221035,5.9587513775,-0.3842882645,44.846478175,5.3530326675,-7.8469642825,0.0026808495225,-0.09771296175,-0.617311172,-1.61034168,1.15396223,0.026469116825,0.621532828,0.31738412425,0.471521326,47.0591442,6.04858053,9.1290866625,0.0747561727999999,60.22657595,19.21180985,5.468971215,0.11904220525,0.26985684,0.4302373445,0.295839823,1.5082937225,0.0672810953,0.9942918305,0.759122191,0.53272257325
45.002773022,5.2815497903,7.5088136503,-0.17450803830972,54.935919331,5.912721705567,-6.87471428833,0.05180388561498,0.21674310467785,-0.5408254447119,-1.0394082662535,1.4098792017,0.065158636349,0.87252611063,0.59354960054,0.51799141855,1.08041482675626,0.182327674103783,0.765862351853402,0.127065754116677,4.20781062325618,3.54335201889518,3.08534288613463,0.0246075994514148,0.0835350530541555,0.242720186684964,0.438153927783852,0.0867008580040145,0.0124759012180571,0.0562454054860211,0.111133394802678,0.0153350978156869,42.741962625,4.9572766,6.058143255,-0.4079212,46.242072925,-0.7586259185,-13.1340669,0.0012236259175,0.064506958325,-1.0332411575,-1.9446804125,1.2531423675,0.04292003975,0.75703939875,0.408686684,0.48988615525,47.042026125,5.6649422375,9.1470430475,0.075989909025,62.81911785,12.35875935,-1.165847665,0.098068252325,0.3765177165,-0.09171582435,-0.18299555525,1.580480135,0.09008247205,0.975737292,0.830779531,0.5498417355
46.629321765,5.5055733639,7.1811348469,-0.05959607363095,59.3599276,13.8411193448,0.4628853233628,0.078723553103,0.054430562687486,0.03641462760842,-0.39072769868066,1.4105981586,0.053843103023,0.92840486567,0.61103180935,0.49175170649,1.07783294245298,0.202981362743806,0.76193099363951,0.138766193357364,4.83586157576149,3.87386195679911,2.86949829029491,0.0186910656095731,0.0733614200448164,0.225739954261535,0.35397568467328,0.103748472816452,0.00933665283344779,0.0506685644181346,0.105358922221832,0.0137494805515645,44.23379375,5.134496505,5.85617437,-0.3216812765,49.659594375,6.6687259875,-5.4049534625,0.0407438415,-0.091224234025,-0.425201142,-1.1060729025,1.2088760675,0.033449767475,0.80389563125,0.417856471,0.46459926825,48.592298575,5.9117268975,8.902792775,0.19616158125,68.36061215,21.528674325,6.1768963325,0.114360904,0.2001520375,0.485928955,0.2936470875,1.6154227,0.07159142405,0.99438572525,0.83161132025,0.51944099525
47.035895328,5.7701052063,7.3796554261,-0.16923953568554,51.45244616,5.424253088964,0.25478482065652,0.097473531835,0.0193233789043163,0.02004361311336,-0.07316077055134,1.3371276823,0.059988372552,0.95138686318,0.53989147284,0.50132856387,1.05460237583365,0.216283396811883,0.782054025321703,0.133174917941938,4.33256204837917,3.48903293049658,2.65999170032082,0.0215055568759506,0.0712251642509428,0.209258324648266,0.368236842917059,0.0862288510583728,0.0102639902575462,0.0351933668625467,0.101338125262756,0.0158030292329408,45.00497095,5.354727905,6.0482184775,-0.4162530015,43.02539565,-1.12436333,-4.951471725,0.05387512465,-0.1171676985,-0.3895262835,-0.83884708325,1.1795157375,0.041879678725,0.86909231225,0.34618824,0.47237206725,49.17771455,6.2359861225,9.12471733,0.0901189777999999,60.075554675,12.27996335,5.7786793875,0.139024527,0.157099729,0.45460170475,0.63837250625,1.5137782725,0.081377949275,0.99717407,0.74764327375,0.5346263255
45.422730985,5.5019303469,7.2226643098,-0.00930735110715,56.464440857,15.504774052,2.8946324743243,0.0818617468808,-0.0040337050464977,0.22771723026109,-0.13789887875927,1.3672525953,0.051132356244,0.82208338337,0.63011690571,0.50722849792,1.02668327757118,0.208688080460791,0.723611349499489,0.141145347831595,4.45085968843601,3.52570666896459,3.08444477180245,0.025060884071719,0.0827417380197697,0.242649533637036,0.437093014661223,0.0944056184905951,0.0123746549268298,0.0804824156626175,0.121985393645493,0.0153274096602795,43.21750275,5.10253644,5.90862929,-0.281439111,47.81455645,8.830761765,-3.512310075,0.0312275946,-0.159588621,-0.27630917275,-0.9798660155,1.193446915,0.02819258995,0.6550758855,0.41380019775,0.4788579225,47.282437425,5.9177304225,8.7821541275,0.266605637,65.2979491,22.315183475,8.751695365,0.12728420725,0.15644791075,0.68848527025,0.6960467415,1.5554242775,0.07627416235,0.96310117875,0.8660289145,0.53737778875
43.453211516,5.7293842231,6.442946918,0.11034467422084,58.643494773,10.02454867981,2.5538411052765,0.109764220166,-0.02127540366749,0.20090758588956,0.28847586441235,1.3161182349,0.054494356016,0.83892810385,0.7303282108,0.51360913215,0.986795690298182,0.204654475596678,0.694665402985365,0.134425266957326,4.09204185608807,3.43202716704939,2.76977287555285,0.0275610647281799,0.0770745719952791,0.217894676551993,0.440118680458102,0.0792840444603805,0.0118649516382578,0.0858983428998946,0.120643803582062,0.0146036559856017,41.65406945,5.3341736225,5.2567379,-0.1606337605,50.386184275,3.3267928175,-2.9980040775,0.056526923225,-0.1645961315,-0.23584935475,-0.60153373225,1.167066665,0.0315520123,0.648790026,0.5154004625,0.48476056375,45.50910185,6.1387397125,8.0085968225,0.35880679825,66.628270175,16.749784175,7.63302815999999,0.162319984,0.12849715875,0.6004810775,1.1036603975,1.474394515,0.077551052425,0.97404283875,0.9890061415,0.54300818775
46.433663108,5.457868867,7.3632935213,-0.30160989364025,58.332609629,8.98457553483,0.734813655471,0.100667258917,0.02344909219867,0.05780689998231,-0.30649342548824,1.23282154219,0.064740468307,0.91299671726,0.58608104573,0.4900257262,1.08477845496865,0.199134477301425,0.784138436684094,0.1262879958798,4.34986542328292,3.67783136895729,3.05333080264163,0.0201668205133996,0.0774602533452674,0.240201835223818,0.369557417750871,0.106966893628323,0.00970370984881784,0.0497219740262119,0.100438005853871,0.0148201751504417,44.35389,5.0898665625,6.0112904975,-0.5592983475,49.88974035,1.416596005,-4.949510435,0.062916975575,-0.11794762575,-0.3893719935,-1.038476915,1.0496863425,0.0472375678,0.793816392,0.41143853725,0.4630247925,48.5729791,5.85613218,9.013679225,-0.053431683275,66.3161635,15.9837748,6.554137965,0.13958574275,0.17142433175,0.51560608825,0.38929458175,1.480738295,0.0843392208,0.98785658325,0.80558159125,0.51949883
