"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","ests.8","ests.9","ests.10","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","stderrs.8","stderrs.9","stderrs.10","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciLower.8","ciLower.9","ciLower.10","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7","ciUpper.8","ciUpper.9","ciUpper.10"
46.88920976,5.5994666988,7.3253879647,-0.2250471881022,0.101004396054,1.2875706891,0.044912893691,0.90813518687,0.48871185882,0.49253186286,1.0191654892167,0.210021869185503,0.805195037254508,0.130199738695227,0.00808596390416476,0.0829264781252833,0.00880372059236056,0.0568008529891925,0.098635440698387,0.0149458450589018,44.992604425,5.2311155775,6.0080807125,-0.46661117325,0.086228810275,1.13503151,0.028547068475,0.7732461145,0.3181288825,0.46568383375,48.86139525,6.03290204,9.0699309,0.02190549615,0.1170854775,1.455204665,0.0633626214,0.9897633085,0.69025036325,0.524228085
46.064496295,5.5473186492,5.6243073789,-0.03718807496688,0.088613953846,1.4820252634,0.058961334068,0.96368395346,0.42296076917,0.49678521699,0.801575238383985,0.201087852697424,0.642687770350542,0.135110360062923,0.00897220822351999,0.0914911583085614,0.0096505118492343,0.0305686015166315,0.0922446613067635,0.0153213254773465,44.4225101,5.168488145,4.4370631625,-0.29271436875,0.072278355775,1.3093977825,0.042191189325,0.8869999065,0.2623805835,0.46796743375,47.5704917,5.9711601375,6.923537965,0.239981501,0.10729175025,1.66893834,0.081039703075,0.99842247575,0.61641719875,0.527320193
44.57913569,5.5354263705,5.9950264102,0.1993017938827,0.122433888923,1.5448676845,0.068178784281,0.92264004675,0.401099984655,0.5042007148,0.855117520086861,0.203695115194105,0.678272399001009,0.137777184922848,0.00966543134312285,0.0903381939894489,0.00988154171047615,0.0535363824831857,0.117686402772824,0.0137698854977117,42.82939975,5.1448296775,4.8701777475,-0.0686764656,0.103263142,1.3808533675,0.0507761219,0.79171799875,0.1649189195,0.47829841725,46.16797635,5.9548864875,7.5041118525,0.46421372275,0.141220265,1.73162104,0.0896721027,0.99402047275,0.641191285,0.53139341475
45.770428898,6.0601542311,7.4713500757,0.00863749407436,0.096506901383,1.2985805988,0.045148175846,0.96043041731,0.42263820991,0.4982676152,1.0350054332165,0.212719795129327,0.754119861504337,0.127731048226964,0.00834323963609038,0.0926792273651258,0.00832687976773357,0.0418152353896981,0.103626962872193,0.0146231572430514,43.805705125,5.66337599,6.1251757975,-0.24080119125,0.0802518461,1.13440066,0.0300263194,0.84410009425,0.23228887825,0.471754172,47.737317725,6.4872251225,9.1117487975,0.266744333,0.11219685925,1.4833707625,0.061479258525,0.9988453805,0.6414808825,0.52727118375
45.636734456,5.3932850758,6.1941973565,-0.04256527371211,0.089302435524,1.19444360128,0.051124251307,0.77935159641,0.45087621887,0.52121196448,0.874937233964925,0.204481646227232,0.672643127754392,0.11668370264164,0.008835243429769,0.075331481931079,0.0117169876448241,0.093938282878345,0.111929838200652,0.0149049919038343,43.938545475,4.990346185,4.9898129325,-0.278888965,0.0725032274,1.0551690175,0.027203861475,0.58743904975,0.245187867,0.4925390615,47.342875125,5.8147325875,7.5922576175,0.18716133075,0.10660729975,1.367581825,0.073030036575,0.96030840125,0.6882476935,0.5494008485
45.761584094,5.6572754604,6.4309743692,0.08724184175961,0.104121856424,1.2090099377,0.047010563633,0.86672184575,0.2848202725911,0.48990698456,0.969036152064464,0.217410773939782,0.670462535606234,0.109586461594989,0.00816264489037821,0.0752811386699789,0.0102950844378269,0.0716187416716606,0.131376816832388,0.0151468119632745,43.703485175,5.240051765,5.21763667,-0.13417273925,0.08808180945,1.0738915725,0.0268148631,0.70753571025,0.019674089725,0.46189223525,47.6412566,6.12031173,7.80009988,0.29534985975,0.12001101225,1.3606438025,0.06718943255,0.9816975445,0.53294124,0.52005595125
46.066061302,5.579275026,6.7539048947,-0.09947141972051,0.103185948352,1.4218677322,0.055198363909,0.89648361821,0.46854203534,0.50363850518,1.00742617877139,0.191076970658507,0.704490647993179,0.125662249525498,0.00879017848072383,0.0884332516232684,0.0115501228146281,0.0573572839108835,0.106879524528484,0.0142115006089329,44.1293444,5.2263487775,5.5261224775,-0.33944349475,0.08696958985,1.2563130025,0.031833910425,0.77279888825,0.268038761,0.477661359,48.052563025,5.9621289525,8.2530172875,0.15034315375,0.12099701275,1.6082083925,0.07685381375,0.988559764,0.6880370315,0.53097934925
47.745306334,5.4984143375,7.5361100342,0.1052064194689,0.106469387037,1.385980819,0.052129064401,0.95969949717,0.48752231221,0.51018532378,1.07437933266452,0.197095458747379,0.80790803367772,0.146832728187111,0.00860905546078493,0.0978887475616077,0.00841626270543917,0.035330258194489,0.104537398461191,0.0155772812664381,45.672503575,5.130442185,6.09882233,-0.1890021205,0.089825616875,1.2089382175,0.036318346275,0.866475786,0.30664152675,0.479512631,49.9166448,5.90367032,9.26402048,0.39861081625,0.1232492335,1.586509925,0.068963569825,0.99857902225,0.70073136,0.54189394575
44.847410721,5.924105493,6.6551407655,-0.14547996479236,0.106293909651,1.3905829982,0.051318123242,0.93692525132,0.59850649734,0.51820360504,0.963468862593795,0.212065527402169,0.696287647060379,0.14476739428135,0.00890640643495837,0.0955999147728312,0.00887483644346386,0.0495770710611676,0.112756432352573,0.0154961258959854,43.01606455,5.502544295,5.439395975,-0.42774925075,0.09000027905,1.2055723225,0.034673871,0.8157310005,0.40294169975,0.4886359565,46.807041325,6.3567313925,8.16554598,0.148431975,0.12451708125,1.5727993425,0.06916272915,0.99606129975,0.84414686525,0.54747008125
47.157713868,5.9041907715,6.5269675001,0.022427700691515,0.105632885223,1.17549926264,0.049530390351,0.90120341864,0.4585708475,0.51477539861,0.996864203525675,0.215670322404843,0.724297484912597,0.122522824565435,0.00810779096855445,0.0828324549746841,0.011914975394703,0.059525663224886,0.102920945541559,0.0143233559427982,45.06295405,5.50430579,5.2448557225,-0.213376231,0.09019850205,1.0322916625,0.02521860715,0.763483428,0.2746091875,0.486975472,49.0894321,6.315901255,8.071663475,0.26642489125,0.12132929725,1.3563906275,0.07094174095,0.98859909,0.6727229635,0.54413751225
46.926231378,5.5632840412,5.870188776,0.04090696317433,0.107635286961,1.21084252979,0.046250488842,0.91213523511,0.73037894575,0.49959729655,0.924146363092867,0.202950792842123,0.675454022914237,0.155051839615733,0.0086255068840841,0.0916620791994351,0.00964311680661833,0.063015518636881,0.129430696938964,0.0145328076609923,45.11637645,5.183749515,4.6900330975,-0.249465374,0.090812760575,1.0435817525,0.029351571875,0.760713964,0.51755019725,0.47290520475,48.819476425,5.982405495,7.393904275,0.36261475825,0.12481224775,1.39443933,0.066961801025,0.995601092,1.02185675,0.5304322345
44.609856951,5.665603321,7.3621292701,-0.16745455239748,0.087192931283,1.3480972818,0.045336004561,0.89564445283,0.51055455014,0.50035769021,1.12254577940035,0.197817127753,0.765363486090207,0.134581990216635,0.00955571662401891,0.0884770880807574,0.00911725487231296,0.0806505411941545,0.119032141702801,0.0158539106181277,42.473366575,5.2953950175,6.04643262,-0.42803536425,0.067937209875,1.18728967,0.02801428245,0.70592874475,0.27355304,0.47259006025,46.681553575,6.0636211275,8.9887379925,0.0977958320749999,0.1054376885,1.526750625,0.06376954135,0.99663463925,0.755188282,0.53047001175
45.204272656,5.3132229029,7.599680878,-0.12928897059875,0.098732324706,1.4337122944,0.064384018325,0.8991349649,0.59884198933,0.52197598675,1.04158293898626,0.190038216611146,0.776704492246619,0.131955221057676,0.00911262066564149,0.0836519907937707,0.0123391600251172,0.0538441696552739,0.0998535980960896,0.0147663200867856,43.187845725,4.965077395,6.3046062775,-0.390707776,0.081394160025,1.2759014475,0.04188571185,0.778725131,0.4285240085,0.494604769,47.3431845,5.71085554,9.325499275,0.11350150025,0.11675834525,1.59737892,0.0889259695,0.98553618475,0.81866748325,0.551640356
46.535508652,5.50212403,7.2175522405,-0.0941653491362204,0.095299929639,1.4351566528,0.056252345939,0.94033106739,0.59265467664,0.49118196102,1.01247540808489,0.195462612300417,0.796606071488568,0.153332009109771,0.008987420190237,0.103015726159084,0.0084999604038045,0.0390350891136541,0.104884891136683,0.0140676714638581,44.5881276,5.1300364,5.8668247725,-0.38559308525,0.077575534825,1.25629342,0.040889564325,0.84633369,0.40345859675,0.46428866325,48.59174355,5.895525815,8.91566613,0.217771948,0.1132836515,1.6563877425,0.074124411825,0.9946945995,0.800468266,0.52041518825
46.848732179,5.771595986,7.4360972566,-0.112384629739805,0.092709479576,1.3260746597,0.056855877115,0.95223514827,0.54642271667,0.50395899208,1.1163545116105,0.213455288006935,0.808371611602684,0.134380835603104,0.0084371530821899,0.0825416503398441,0.00897709907196358,0.0362180614410251,0.106473909215328,0.0143440083603448,44.613064725,5.368321695,6.0136799025,-0.38051731875,0.076621606725,1.1709706775,0.04131269115,0.8636039625,0.3596119175,0.47769839875,49.10579595,6.2100327675,9.1984164525,0.1415259575,0.10892510025,1.499669955,0.07547132855,0.99756787025,0.7678982645,0.5335679085
45.227795294,5.514733256,7.2683093476,0.0021195055248465,0.09339255632,1.3499636006,0.051854642743,0.82884303387,0.59154579069,0.50798276714,1.09519147837468,0.204371603103637,0.802591622511547,0.145675440900214,0.00880443754104122,0.0912497408193403,0.0108603757639017,0.0737492825605835,0.126817469092561,0.0164513711726593,43.054219625,5.122871275,5.9275162475,-0.27333026425,0.07700012985,1.189747125,0.030337016375,0.673141003,0.28958396125,0.4773633745,47.4134428,5.93732163,9.10471399,0.27854282625,0.11064456175,1.5391872675,0.074277596775,0.9553921565,0.823821485,0.5403167735
43.473478271,5.7233334325,6.4632180537,0.18106597505797,0.103589117002,1.3022237493,0.053703387624,0.83197537381,0.71658880521,0.5137259078,1.00931044065102,0.205507794681197,0.687225020291116,0.144549883132334,0.00956828160475617,0.0772428582012857,0.0115599193020114,0.08587526926594,0.111392126121199,0.0152551244252965,41.489821,5.3179413975,5.2102810475,-0.1136249825,0.08527024955,1.1558088325,0.0303966716,0.648666422,0.522464837,0.48415494875,45.44381385,6.1522281575,7.90902455,0.4551465355,0.122581539,1.45942679,0.075258884375,0.9822215735,0.94597505875,0.542782539
46.359190484,5.4854878801,7.3488594854,-0.21082474005121,0.106077481377,1.21984620251,0.060797773337,0.91157088744,0.59391536808,0.49027017702,1.14551071830091,0.207054935902914,0.747384453329131,0.147485530058753,0.00899557229413664,0.0918727844851475,0.00944842678340881,0.0464463667096262,0.102891630261899,0.0140618480635892,44.33846015,5.1244618875,6.010026725,-0.48942689475,0.0896281357,1.051508525,0.041685642475,0.808889985,0.41609965425,0.4632578215,48.78964445,5.8863481825,8.999250855,0.0795884522249999,0.1234047055,1.4097562825,0.07859715515,0.9865936515,0.81370474025,0.519764876
47.337185579,5.2756856778,6.5827332059,-0.2017455354334,0.091319530125,1.1596442404,0.05200862227,0.86072876376,0.51007020439,0.52604460494,1.01443379057055,0.197396792343767,0.67364300968976,0.127343214376658,0.00820424656645799,0.0760908007780101,0.0107026083667155,0.0611896421496083,0.0903128459363548,0.0149517668585036,45.365292875,4.903828725,5.4593073525,-0.4500935625,0.075610998475,1.0142545675,0.0317187062,0.725290652,0.3491954585,0.49957086925,49.366803775,5.684011825,7.96322319,0.05458537935,0.10831224175,1.3115857175,0.07375834075,0.968535975,0.717975622,0.55740116775
46.094719371,6.1750187219,6.383524559,-0.12710923905211,0.087197612714,1.2388558242,0.046269349878,0.81137620078,0.312921650283,0.49069144275,0.906545091072364,0.229836095128238,0.720770126226694,0.108052116841985,0.00845921602533175,0.0802967531171158,0.0117695949326889,0.0979642060040496,0.134310153259095,0.0135867747041851,44.3976636,5.7689267825,5.126791025,-0.33974503775,0.0707590646,1.092976315,0.02438330495,0.5962532505,0.021763376325,0.46441513825,47.907036475,6.6665911425,8.0369202325,0.09015666815,0.10343462875,1.4061728725,0.06773759905,0.9870969425,0.57738137325,0.51775612775
